web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,type_,adresse
"1751411545-425","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-3319920","15 000 CFA","Mocassins enfant","Dakar, Sénégal"
"1751411552-426","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-3327812","7 000 CFA","Baskets enfants","Colobane, Dakar, Sénégal"
"1751411557-427","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3331774","Prix sur demande","Chaussures enfants","Dakar, Sénégal"
"1751411566-428","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3336753","5 000 CFA","Chaussures enfant","Hann Bel-Air, Dakar, Sénégal"
"1751411574-429","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3349497","8 000 CFA","Chaussures enfant","Dakar, Sénégal"
"1751411582-430","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-en-daim-3354895","15 000 CFA","Mocassins enfant en daim","Dakar Plateau, Dakar, Sénégal"
"1751411591-431","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3365662","6 000 CFA","Chaussures enfant","Guediawaye, Dakar, Sénégal"
"1751411598-432","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3370124","12 000 CFA","Chaussures enfants","Dakar, Sénégal"
"1751411608-433","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3370357","12 000 CFA","Chaussures enfants","Dakar, Sénégal"
"1751411613-434","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3372289","Prix sur demande","Chaussures enfant friperie","Colobane, Dakar, Sénégal"
"1751411621-435","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3372302","Prix sur demande","Chaussures enfants friperie","Colobane, Dakar, Sénégal"
"1751411630-436","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-orthopediques-enfants-3378261","6 500 CFA","Chaussures orthopédiques enfants","Grand Yoff, Dakar, Sénégal"
"1751411641-437","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-3391943","12 000 CFA","Chaussures pour enfants","Dakar, Sénégal"
"1751411648-438","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3398164","14 000 CFA","Baskets enfant","Guediawaye, Dakar, Sénégal"
"1751411659-439","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3400230","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751411666-440","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3400235","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751411674-441","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-fillettes-3401225","1 500 CFA","Sandales fillettes","Patte d'oie, Dakar, Sénégal"
"1751411680-442","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-fillettes-3401227","1 500 CFA","Sandales fillettes","Patte d'oie, Dakar, Sénégal"
"1751411692-443","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3415124","2 000 CFA","Chaussures enfants","Mbao, Dakar, Sénégal"
"1751411703-444","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-petites-filles-3415129","2 000 CFA","Sandales petites filles","Mbao, Dakar, Sénégal"
"1751411711-445","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-jordan-enfants-3429274","Prix sur demande","Baskets Nike Jordan enfants","Mbao, Dakar, Sénégal"
"1751411718-446","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-orthopediques-enfant-3429468","4 500 CFA","Chaussures orthopédiques enfant","Grand Yoff, Dakar, Sénégal"
"1751411725-447","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3432590","7 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751411731-448","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussettes-bebe-3451771","9 000 CFA","Chaussettes bébé","HLM, Dakar, Sénégal"
"1751411740-449","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3462497","Prix sur demande","Chaussures  enfant","Colobane, Dakar, Sénégal"
"1751411748-450","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3462499","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751411757-451","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3462501","Prix sur demande","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751411766-452","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-3468451","10 000 CFA","Ballerines enfant","Ouest Foire, Dakar, Sénégal"
"1751411774-453","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3475296","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751411781-454","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-pour-enfants-3481315","1 000 CFA","Sandales pour enfants","Patte d'oie, Dakar, Sénégal"
"1751411787-455","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/souliers-enfants-3486610","15 000 CFA","Souliers enfants","Dieuppeul-Derklé, Dakar, Sénégal"
"1751411795-456","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-en-cuir-3495410","12 000 CFA","Chaussures  en cuir","Grand Yoff, Dakar, Sénégal"
"1751411804-457","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-nike-3495835","Prix sur demande","Baskets enfants Nike","Colobane, Dakar, Sénégal"
"1751411810-458","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfant-3496189","15 000 CFA","Baskets Nike enfant","Biscuiterie, Dakar, Sénégal"
"1751411818-459","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3513868","10 000 CFA","Chaussures enfant","Guediawaye, Dakar, Sénégal"
"1751411823-460","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-friperie-nike-enfants-3526935","Prix sur demande","Baskets friperie Nike enfants","Colobane, Dakar, Sénégal"
"1751411834-461","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3526938","Prix sur demande","Chaussures enfant friperie","Colobane, Dakar, Sénégal"
"1751411847-462","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-friperie-enfants-3526941","Prix sur demande","Chaussures friperie enfants","Colobane, Dakar, Sénégal"
"1751411853-463","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3528219","Prix sur demande","Chaussures enfant friperie","Colobane, Dakar, Sénégal"
"1751411859-464","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3528221","Prix sur demande","Chaussures enfant friperie","Colobane, Dakar, Sénégal"
"1751411866-465","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-3529128","4 000 CFA","Pantoufles","Cambérène, Dakar, Sénégal"
"1751411871-466","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-enfant-3533457","4 000 CFA","Pantoufles enfant","Cambérène, Dakar, Sénégal"
"1751411878-467","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3537500","11 000 CFA","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751411884-468","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3543253","2 000 CFA","Chaussures fille","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751411899-469","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3544110","Prix sur demande","Chaussures enfants friperie","Colobane, Dakar, Sénégal"
"1751411922-470","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3566810","Prix sur demande","Chaussures enfant friperie","Colobane, Dakar, Sénégal"
"1751411929-471","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3566813","Prix sur demande","Chaussures enfant friperie","Colobane, Dakar, Sénégal"
"1751411938-472","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3579013","5 000 CFA","Chaussures enfants","Medina, Dakar, Sénégal"
"1751411945-473","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-air-force-one-3599487","Prix sur demande","Baskets Air Force One","Colobane, Dakar, Sénégal"
"1751411959-474","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-3617411","7 000 CFA","Ballerines enfant","Grand Yoff, Dakar, Sénégal"
"1751411967-475","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3641151","7 000 CFA","Chaussures enfants","Grand Yoff, Dakar, Sénégal"
"1751411974-476","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3641983","3 500 CFA","Chaussures enfant","Thies, Sénégal"
"1751411985-477","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669952","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751411993-478","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669956","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751412001-479","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669958","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751412009-480","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673159","10 000 CFA","Chaussures enfants","Parcelle Assainies, Dakar, Sénégal"
"1751412016-481","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673165","10 000 CFA","Chaussures enfants","Parcelle Assainies, Dakar, Sénégal"
"1751412026-482","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673169","10 000 CFA","Chaussures enfants","Parcelle Assainies, Dakar, Sénégal"
"1751412037-483","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3641537","7 000 CFA","Chaussures enfants","Dakar, Sénégal"
"1751412058-484","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3690626","15 000 CFA","Baskets enfant","Biscuiterie, Dakar, Sénégal"
"1751412067-485","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3699436","13 000 CFA","Chaussures enfants","Dakar, Sénégal"
"1751412076-486","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3672156","10 000 CFA","Chaussures enfants","Hann Bel-Air, Dakar, Sénégal"
"1751412083-487","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3704967","1 500 CFA","Chaussures bébé","HLM, Dakar, Sénégal"
"1751412092-488","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfant-3768510","1 250 CFA","Claquettes enfant","Colobane, Dakar, Sénégal"
"1751412100-489","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3771424","12 500 CFA","Chaussures enfant","Dakar, Sénégal"
"1751412107-490","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3777592","7 000 CFA","Chaussures enfants","Sicap Liberté, Dakar, Sénégal"
"1751412118-491","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3777593","7 000 CFA","Chaussures enfants","Sicap Liberté, Dakar, Sénégal"
"1751412125-492","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-africaines-enfants-3778619","1 500 CFA","Sandales africaines enfants","Cambérène, Dakar, Sénégal"
"1751412132-493","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3824846","10 000 CFA","Chaussures enfants","Biscuiterie, Dakar, Sénégal"
"1751412138-494","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3804708","5 000 CFA","Chaussures enfants","Dakar, Sénégal"
"1751412146-495","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3848408","12 000 CFA","Baskets enfant","Dakar, Sénégal"
"1751412153-496","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3851925","Prix sur demande","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751412164-497","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853480","2 500 CFA","Chaussures fille","Dakar Plateau, Dakar, Sénégal"
"1751412171-498","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853482","3 000 CFA","Chaussures fille","Dakar Plateau, Dakar, Sénégal"
"1751412178-499","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-3869546","6 000 CFA","Chaussures filles","Ouakam, Dakar, Sénégal"
"1751412184-500","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3886285","15 000 CFA","Chaussures enfants","Biscuiterie, Dakar, Sénégal"
"1751412191-501","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3887647","Prix sur demande","Chaussures enfants","Yoff, Dakar, Sénégal"
"1751412196-502","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874870","3 000 CFA","Chaussures crocs","Dakar, Sénégal"
"1751412200-503","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874877","3 000 CFA","Chaussures crocs","Dakar, Sénégal"
"1751412206-504","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3895663","Prix sur demande","Chaussures enfants friperie","Colobane, Dakar, Sénégal"
"1751412212-505","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897395","Prix sur demande","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751412219-506","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897399","Prix sur demande","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751412228-507","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-enfants-3920803","15 000 CFA","Chaussure enfants","Dakar, Sénégal"
"1751412236-508","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3934730","20 000 CFA","Chaussures enfants","Biscuiterie, Dakar, Sénégal"
"1751412243-509","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3958985","20 000 CFA","Baskets enfant","Biscuiterie, Dakar, Sénégal"
"1751412249-510","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-friperie-4000080","Prix sur demande","Baskets enfant friperie","Colobane, Dakar, Sénégal"
"1751412258-511","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-4000084","7 000 CFA","Chaussures enfant friperie","Colobane, Dakar, Sénégal"
"1751412266-512","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4002819","15 000 CFA","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751412272-513","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4024385","20 000 CFA","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751412279-514","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4002035","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751412285-515","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-4038403","6 000 CFA","Chaussures crocs","HLM, Dakar, Sénégal"
"1751412291-516","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4038506","20 000 CFA","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751412301-517","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-jordan-enfant-4040246","7 500 CFA","Chaussure Jordan enfant","Parcelle Assainies, Dakar, Sénégal"
"1751412310-518","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4040305","Prix sur demande","Chaussures  enfant","Colobane, Dakar, Sénégal"
"1751412320-519","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4019759","8 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412328-520","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-4060976","7 000 CFA","Pantoufles","Grand Yoff, Dakar, Sénégal"
"1751412335-521","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4028219","10 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412344-522","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4081818","20 000 CFA","Chaussures  enfant","Grand Dakar, Dakar, Sénégal"
"1751412351-523","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059365","5 500 CFA","Chaussures enfant","Yoff, Dakar, Sénégal"
"1751412359-524","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059370","5 500 CFA","Chaussures enfant","Yoff, Dakar, Sénégal"
"1751412366-525","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059363","5 500 CFA","Chaussures enfant","Yoff, Dakar, Sénégal"
"1751412377-526","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4050259","13 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412385-527","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4096757","20 000 CFA","Baskets enfant","Grand Dakar, Dakar, Sénégal"
"1751412390-528","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/bottes-fourrees-fille-4110432","13 000 CFA","Bottes fourrées fille","Parcelle Assainies, Dakar, Sénégal"
"1751412398-529","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4111498","12 000 CFA","Chaussures enfants","Guediawaye, Dakar, Sénégal"
"1751412406-530","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139933","2 000 CFA","Chaussures  enfant","Ouakam, Dakar, Sénégal"
"1751412413-531","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139937","2 000 CFA","Chaussures enfant","Ouakam, Dakar, Sénégal"
"1751412419-532","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139946","2 000 CFA","Chaussures enfant","Ouakam, Dakar, Sénégal"
"1751412426-533","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/crampons-pour-enfant-4101596","12 000 CFA","Crampons pour enfant","Diamniadio, Sénégal"
"1751412432-534","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-4140242","Prix sur demande","Chaussures enfants friperie","Colobane, Dakar, Sénégal"
"1751412441-535","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4140244","Prix sur demande","Chaussures  enfant","Colobane, Dakar, Sénégal"
"1751412448-536","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4124281","8 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412454-537","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-4175703","7 500 CFA","Ballerines  enfant","Sicap foire, Dakar, Sénégal"
"1751412461-538","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4136187","8 000 CFA","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
"1751412466-539","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-4187188","Prix sur demande","Chaussures bébé","Dakar, Sénégal"
