web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,type_,adresse
"1751406487-1","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-2353037","30 000 CFA","Chaussures de ville","Dakar, Sénégal"
"1751406497-2","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-montantes-2353039","30 000 CFA","Chaussures montantes","Dakar, Sénégal"
"1751406523-3","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-weston-2353042","25 000 CFA","Chaussures Weston","Dakar, Sénégal"
"1751406673-4","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-retro-4-2353599","Prix sur demande","Baskets Jordan Rétro 4","Dakar, Sénégal"
"1751406682-5","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-all-star-converse-2353603","Prix sur demande","Chaussures All Star Converse","Dakar, Sénégal"
"1751406691-6","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-2354906","7 000 CFA","Sandales","Dakar, Sénégal"
"1751406706-7","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-2354919","25 000 CFA","Chaussures de ville","Dakar, Sénégal"
"1751406721-8","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-2354921","25 000 CFA","Chaussures de ville","Dakar, Sénégal"
"1751406733-9","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2354931","20 000 CFA","Chaussures Nike","Dakar, Sénégal"
"1751406745-10","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2354934","15 000 CFA","Chaussures Sebago","Dakar, Sénégal"
"1751406756-11","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2354935","15 000 CFA","Chaussures Sebago","Dakar, Sénégal"
"1751406771-12","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-all-star-2354936","15 000 CFA","Chaussures All Star","Dakar, Sénégal"
"1751406783-13","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2354988","25 000 CFA","Baskets Adidas","Dakar, Sénégal"
"1751406792-14","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-2354990","20 000 CFA","Baskets Puma","Dakar, Sénégal"
"1751406802-15","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2355016","20 000 CFA","Baskets Nike","Dakar, Sénégal"
"1751406817-16","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2355023","20 000 CFA","Baskets Adidas","Dakar, Sénégal"
"1751406829-17","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2355481","30 000 CFA","Baskets Jordan","Dakar, Sénégal"
"1751406841-18","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2355485","25 000 CFA","Baskets Adidas","Dakar, Sénégal"
"1751406851-19","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2355487","25 000 CFA","Baskets Adidas","Dakar, Sénégal"
"1751406863-20","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2355492","25 000 CFA","Baskets Jordan","Dakar, Sénégal"
"1751406871-21","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-2355497","25 000 CFA","Chaussures Jordan","Dakar, Sénégal"
"1751406883-22","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-2355501","25 000 CFA","Baskets Jordan One","Dakar, Sénégal"
"1751406893-23","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-2355505","30 000 CFA","Chaussures Jordan","Dakar, Sénégal"
"1751406902-24","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2355506","25 000 CFA","Baskets Adidas","Dakar, Sénégal"
"1751406911-25","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-730-2355511","35 000 CFA","Chaussures Nike 730","Dakar, Sénégal"
"1751406920-26","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-720-2355514","35 000 CFA","Baskets Nike 720","Dakar, Sénégal"
"1751406928-27","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-2355520","25 000 CFA","Baskets Jordan One","Dakar, Sénégal"
"1751406938-28","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-2355524","25 000 CFA","Baskets Nike AF","Dakar, Sénégal"
"1751406947-29","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2355529","25 000 CFA","Baskets Jordan","Dakar, Sénégal"
"1751406956-30","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-720-2355537","30 000 CFA","Baskets Nike 720","Dakar, Sénégal"
"1751406963-31","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-2355540","25 000 CFA","Baskets Dior","Dakar, Sénégal"
"1751406971-32","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2355549","25 000 CFA","Baskets Jordan","Dakar, Sénégal"
"1751406980-33","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-yeezy-2355556","20 000 CFA","Chaussures Adidas Yeezy","Dakar, Sénégal"
"1751406987-34","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-2355560","25 000 CFA","Baskets Puma","Dakar, Sénégal"
"1751406995-35","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-2355565","25 000 CFA","Chaussures Jordan","Dakar, Sénégal"
"1751407005-36","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-2355571","25 000 CFA","Chaussures Timberland","Dakar, Sénégal"
"1751407014-37","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-2355576","25 000 CFA","Chaussures Timberland","Dakar, Sénégal"
"1751407033-38","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asics-2355582","25 000 CFA","Baskets Asics","Dakar, Sénégal"
"1751407044-39","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-2355584","25 000 CFA","Chaussures Adidas","Dakar, Sénégal"
"1751407051-40","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-yeezy-2355590","25 000 CFA","Chaussures Adidas Yeezy","Dakar, Sénégal"
"1751407058-41","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2355595","25 000 CFA","Baskets Nike","Dakar, Sénégal"
"1751407065-42","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/tapettes-homme-2356168","Prix sur demande","Tapettes homme","Mbour, Sénégal"
"1751407073-43","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-nike-2356492","1 500 CFA","Sandales Nike","Dakar, Sénégal"
"1751407080-44","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-nike-2356499","1 500 CFA","Sandales Nike","Dakar, Sénégal"
"1751407088-45","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-one-2356824","Prix sur demande","Chaussures Jordan One","Dakar, Sénégal"
"1751407095-46","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/basket-nike-air-jordan-4-retro-2356829","Prix sur demande","Basket Nike Air Jordan 4 Retro","Dakar, Sénégal"
"1751407106-47","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-retro-4-jordan-2356833","Prix sur demande","Baskets Rétro 4 Jordan","Dakar, Sénégal"
"1751407115-48","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-jordan-retro-13-2356856","Prix sur demande","Baskets Nike Air Jordan Retro 13","Dakar, Sénégal"
"1751407124-49","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-2356935","12 000 CFA","Chaussures Reebok","Point E, Dakar, Sénégal"
"1751407137-50","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-nike-2357028","6 000 CFA","Sandales Nike","Dakar, Sénégal"
"1751407150-51","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-plastic-2357288","2 000 CFA","Chaussures Plastic","Mboro, Sénégal"
"1751407160-52","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-2357317","25 000 CFA","Chaussures de ville","Dakar, Sénégal"
"1751407172-53","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-2357320","30 000 CFA","Chaussures de ville","Dakar, Sénégal"
"1751407189-54","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-daim-2357465","15 000 CFA","Mocassins daim","Dakar, Sénégal"
"1751407204-55","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-2357471","22 000 CFA","Mocassins homme","Dakar, Sénégal"
"1751407218-56","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-2357534","25 000 CFA","Baskets Nike AF","Dakar, Sénégal"
"1751407229-57","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2357536","25 000 CFA","Baskets Adidas","Dakar, Sénégal"
"1751407237-58","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mc-queen-2357538","22 500 CFA","Chaussures Mc queen","Dakar, Sénégal"
"1751407249-59","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-270-2357539","20 000 CFA","Baskets Nike 270","Dakar, Sénégal"
"1751407276-60","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-2357541","20 000 CFA","Baskets","Dakar, Sénégal"
"1751407286-61","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-2357544","20 000 CFA","Baskets Nike AF","Dakar, Sénégal"
"1751407302-62","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mc-queen-2357547","20 000 CFA","Chaussures Mc Queen","Dakar, Sénégal"
"1751407315-63","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2357562","25 000 CFA","Baskets Jordan","Dakar, Sénégal"
"1751407324-64","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-vans-2357564","15 000 CFA","Chaussures Vans","Dakar, Sénégal"
"1751407337-65","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-2357573","35 000 CFA","Baskets Jordan One","Dakar, Sénégal"
"1751407349-66","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2357709","17 000 CFA","Baskets Adidas","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751407357-67","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/basket-adidas-2357715","17 000 CFA","Basket Adidas","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751407364-68","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-2357722","30 000 CFA","Baskets Jordan One","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751407390-69","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-one-2357731","20 000 CFA","Baskets Nike Air Force One","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751407400-70","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-2357754","27 000 CFA","Baskets Jordan One","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751407416-71","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2357762","25 000 CFA","Baskets Nike","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751407433-72","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-270-2357775","15 000 CFA","Baskets Nike 270","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751407441-73","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-2357792","25 000 CFA","Baskets Nike Air","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751407450-74","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-2357798","25 000 CFA","Baskets Nike Air","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751407466-75","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-2357862","6 000 CFA","Sandales homme","Dakar, Sénégal"
"1751407482-76","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2358130","11 000 CFA","Chaussures Sebago","Dakar Plateau, Dakar, Sénégal"
"1751407491-77","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2358134","11 000 CFA","Chaussures Sebago","Dakar Plateau, Dakar, Sénégal"
"1751407499-78","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2358137","11 000 CFA","Chaussures Sebago","Dakar Plateau, Dakar, Sénégal"
"1751407507-79","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2358151","10 000 CFA","Chaussures Sebago","Dakar Plateau, Dakar, Sénégal"
"1751407519-80","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-sebago-2358161","10 000 CFA","Mocassins Sebago","Dakar Plateau, Dakar, Sénégal"
"1751407528-81","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2358165","20 000 CFA","Chaussures homme","Dakar Plateau, Dakar, Sénégal"
"1751407536-82","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2358169","20 000 CFA","Chaussures","Dakar Plateau, Dakar, Sénégal"
"1751407546-83","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2358173","20 000 CFA","Chaussures","Dakar Plateau, Dakar, Sénégal"
"1751407553-84","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2358174","Prix sur demande","Chaussures","Dakar Plateau, Dakar, Sénégal"
"1751407568-85","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2358176","Prix sur demande","Chaussures","Dakar Plateau, Dakar, Sénégal"
"1751407576-86","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2358178","Prix sur demande","Chaussures","Dakar Plateau, Dakar, Sénégal"
"1751407587-87","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2358565","3 000 CFA","Chaussures homme","Parcelle Assainies, Dakar, Sénégal"
"1751407604-88","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-2358573","5 000 CFA","Sandales  homme","Dieuppeul-Derklé, Dakar, Sénégal"
"1751407613-89","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-2359575","20 000 CFA","Baskets Puma","Dakar, Sénégal"
"1751407622-90","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-2359581","22 000 CFA","Baskets Nike AF","Dakar, Sénégal"
"1751407640-91","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-puma-2359582","20 000 CFA","Chaussures Puma","Dakar, Sénégal"
"1751407647-92","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2359585","20 000 CFA","Baskets Adidas","Dakar, Sénégal"
"1751407656-93","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-all-star-2359587","18 000 CFA","Baskets All star","Dakar, Sénégal"
"1751407665-94","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-2360268","22 500 CFA","Baskets Nike TN","Dakar, Sénégal"
"1751407672-95","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-huarech-2360947","15 000 CFA","Chaussures Huarech","Dakar, Sénégal"
"1751407680-96","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabies-2361065","25 000 CFA","Chaussures Wallabies","Dakar, Sénégal"
"1751407687-97","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-one-2361439","20 000 CFA","Baskets Nike Air Force One","Dakar, Sénégal"
"1751407696-98","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-1-2361440","22 000 CFA","Baskets Nike AF 1","Dakar, Sénégal"
"1751407709-99","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-270-2361445","20 000 CFA","Baskets Nike 270","Dakar, Sénégal"
"1751407717-100","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-2361449","22 500 CFA","Baskets Nike tn","Dakar, Sénégal"
"1751407725-101","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-2361454","20 000 CFA","Baskets Nike Air Force","Dakar, Sénégal"
"1751407739-102","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-yeezy-2361464","22 500 CFA","Baskets Adidas Yeezy","Dakar, Sénégal"
"1751407750-103","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2361468","50 000 CFA","Chaussures homme","Dakar, Sénégal"
"1751407762-104","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2361472","23 000 CFA","Baskets Nike","Dakar, Sénégal"
"1751407773-105","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-2361476","23 500 CFA","Baskets Nike Air Force","Dakar, Sénégal"
"1751407783-106","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-shox-2361480","20 000 CFA","Chaussures Nike shox","Dakar, Sénégal"
"1751407792-107","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-shox-2361483","20 000 CFA","Baskets Nike Shox","Dakar, Sénégal"
"1751407800-108","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-2361486","20 000 CFA","Baskets Nike Air Force","Dakar, Sénégal"
"1751407808-109","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-yeezy-2361494","20 000 CFA","Baskets Adidas Yeezy","Dakar, Sénégal"
"1751407816-110","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-2361522","15 000 CFA","Chaussures Reebok","Dakar, Sénégal"
"1751407828-111","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-2361714","Prix sur demande","Mocassins homme","Parcelle Assainies, Dakar, Sénégal"
"1751407836-112","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2361881","25 000 CFA","Baskets Jordan","Dakar, Sénégal"
"1751407850-113","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2361884","25 000 CFA","Baskets Jordan","Dakar, Sénégal"
"1751407863-114","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2361931","30 000 CFA","Baskets Jordan","Dakar, Sénégal"
"1751407872-115","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-2361939","25 000 CFA","Baskets Jordan One","Dakar, Sénégal"
"1751407883-116","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-crazy-one-2361941","30 000 CFA","Baskets Adidas Crazy One","Dakar, Sénégal"
"1751407893-117","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2361945","25 000 CFA","Baskets Jordan","Dakar, Sénégal"
"1751407902-118","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-yeezy-2361951","20 000 CFA","Baskets Adidas Yeezy","Dakar, Sénégal"
"1751407913-119","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-yeezy-2361953","20 000 CFA","Baskets Adidas Yeezy","Dakar, Sénégal"
"1751407924-120","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2361956","22 500 CFA","Baskets Nike","Dakar, Sénégal"
"1751407937-121","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-nike-2361977","20 000 CFA","Baskets Air Nike","Dakar, Sénégal"
