web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,type_,adresse
"1751406456-1","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensembles-homme-2154094","13 000 CFA","Ensembles homme","Dakar Plateau, Dakar, Sénégal"
"1751406464-2","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-2154107","8 500 CFA","Pantalon","Dakar Plateau, Dakar, Sénégal"
"1751406476-3","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-2154114","8 500 CFA","Pantalon","Dakar Plateau, Dakar, Sénégal"
"1751406488-4","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/costumes-african-homme-et-femme-2154441","30 000 CFA","Costumes african homme et femme","Yoff, Dakar, Sénégal"
"1751406499-5","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/jallabe-2154456","10 000 CFA","Jallabé","Dakar, Sénégal"
"1751406525-6","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/jallabe-2154460","10 000 CFA","Jallabé","Dakar, Sénégal"
"1751406671-7","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155043","14 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406680-8","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155047","14 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406687-9","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155049","13 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406697-10","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155057","13 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406707-11","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155062","13 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406719-12","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155067","13 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406730-13","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-2155080","8 500 CFA","Pantalon homme","Dakar Plateau, Dakar, Sénégal"
"1751406739-14","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-2155083","8 500 CFA","Pantalon homme","Dakar Plateau, Dakar, Sénégal"
"1751406748-15","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155087","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406757-16","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155088","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406768-17","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155090","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406779-18","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2155093","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406787-19","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-2155114","4 500 CFA","Polo Lacoste","Dakar Plateau, Dakar, Sénégal"
"1751406794-20","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/vetement-mixte-2157102","Prix sur demande","Vêtement mixte","Grand Yoff, Dakar, Sénégal"
"1751406806-21","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-2157117","Prix sur demande","Vêtement homme","Grand Yoff, Dakar, Sénégal"
"1751406819-22","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2157228","9 000 CFA","Ensemble homme","Dakar, Sénégal"
"1751406834-23","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2157232","9 000 CFA","Ensemble homme","Dakar, Sénégal"
"1751406843-24","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2157581","9 000 CFA","Ensemble homme","Sénégal"
"1751406852-25","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-2157602","6 000 CFA","Pantalon homme","Sénégal"
"1751406861-26","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-2157968","Prix sur demande","Vêtement homme","Grand Yoff, Dakar, Sénégal"
"1751406871-27","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/jean-homme-2159240","9 000 CFA","Jean homme","Rufisque, Sénégal"
"1751406881-28","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-hommes-2159623","Prix sur demande","Ensemble Vêtements Hommes","Dakar Plateau, Dakar, Sénégal"
"1751406891-29","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetement-homme-2159625","Prix sur demande","Ensemble Vêtement Homme","Dakar Plateau, Dakar, Sénégal"
"1751406900-30","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2159629","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406908-31","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-2159632","8 500 CFA","Pantalons","Dakar Plateau, Dakar, Sénégal"
"1751406915-32","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-homme-2159634","8 500 CFA","Pantalons homme","Dakar Plateau, Dakar, Sénégal"
"1751406925-33","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-2159636","8 500 CFA","Pantalon homme","Dakar Plateau, Dakar, Sénégal"
"1751406933-34","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2159642","14 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406941-35","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2159644","14 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406952-36","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-2159646","6 500 CFA","Pantalons Kaki","Dakar Plateau, Dakar, Sénégal"
"1751406960-37","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2159649","6 500 CFA","Pantalon kaki","Dakar Plateau, Dakar, Sénégal"
"1751406967-38","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2159651","6 500 CFA","Pantalon Kaki","Dakar Plateau, Dakar, Sénégal"
"1751406973-39","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2159652","6 500 CFA","Pantalon Kaki","Dakar Plateau, Dakar, Sénégal"
"1751406980-40","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-2159719","4 000 CFA","Sous vêtements","Hann Bel-Air, Dakar, Sénégal"
"1751406987-41","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2160067","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751406993-42","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2160070","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407000-43","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2160072","Prix sur demande","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407007-44","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-2161691","6 000 CFA","Chemise homme","Biscuiterie, Dakar, Sénégal"
"1751407017-45","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/bombers-2162486","15 000 CFA","Bombers","Dakar, Sénégal"
"1751407032-46","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-en-coton-2162561","2 000 CFA","T-shirt en coton","Les Parcelles Assainies, Dakar, Sénégal"
"1751407041-47","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/blousons-2165862","25 000 CFA","Blousons","Dakar, Sénégal"
"1751407048-48","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/boubou-2167228","Prix sur demande","Boubou","Dieuppeul-Derklé, Dakar, Sénégal"
"1751407055-49","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/vetements-mixtes-2167614","9 000 CFA","Vêtements mixtes","Dakar-Plateau, Dakar, Sénégal"
"1751407062-50","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2169485","4 000 CFA","T-shirt","Sénégal"
"1751407068-51","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-costume-2169704","23 000 CFA","Ensemble costume","Dakar, Sénégal"
"1751407076-52","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-tee-shirt-short-adidas-2169716","9 000 CFA","Ensemble Tee-shirt short - Adidas","Dakar, Sénégal"
"1751407083-53","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/djellaba-2169732","10 000 CFA","Djellaba","Dakar, Sénégal"
"1751407089-54","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-pantalon-2170101","15 000 CFA","Ensemble blouson pantalon","HLM, Dakar, Sénégal"
"1751407097-55","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-pantalon-original-2170116","20 000 CFA","Ensemble blouson pantalon original","HLM, Dakar, Sénégal"
"1751407107-56","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-2170884","10 000 CFA","Pantalons Kaki","Dakar, Sénégal"
"1751407115-57","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/tee-shirt-coton-2171068","1 500 CFA","Tee-shirt coton","Les Parcelles Assainies, Dakar, Sénégal"
"1751407123-58","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2172331","6 500 CFA","Pantalon Kaki","Dakar Plateau, Dakar, Sénégal"
"1751407132-59","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2172332","6 500 CFA","Pantalon Kaki","Dakar Plateau, Dakar, Sénégal"
"1751407142-60","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2172334","6 500 CFA","Pantalon Kaki","Dakar Plateau, Dakar, Sénégal"
"1751407151-61","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172345","11 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407160-62","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172346","11 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407171-63","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-habits-2172349","11 000 CFA","Ensemble habits","Dakar Plateau, Dakar, Sénégal"
"1751407181-64","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172352","11 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407190-65","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172371","11 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407200-66","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172373","11 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407209-67","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172376","12 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407218-68","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172381","12 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407225-69","https://sn.coinafrique.com/categorie/vetements-homme?page=119","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172383","12 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407252-70","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172386","12 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407266-71","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172390","14 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407274-72","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2172392","14 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407281-73","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-2172405","8 500 CFA","Pantalon homme","Dakar Plateau, Dakar, Sénégal"
"1751407289-74","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-2172407","8 500 CFA","Pantalon homme","Dakar Plateau, Dakar, Sénégal"
"1751407302-75","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-pantalon-kaki-et-chemise-2172426","15 000 CFA","Ensemble pantalon kaki et chemise","Grand Dakar, Dakar, Sénégal"
"1751407311-76","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2172429","8 000 CFA","Pantalon Kaki","Grand Dakar, Dakar, Sénégal"
"1751407325-77","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/combinaison-2172432","12 000 CFA","Combinaison","Grand Dakar, Dakar, Sénégal"
"1751407337-78","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jeans-turquie-2172434","9 000 CFA","Pantalon jeans Turquie","Grand Dakar, Dakar, Sénégal"
"1751407348-79","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2172498","Prix sur demande","Pantalon kaki","Parcelle Assainies, Dakar, Sénégal"
"1751407354-80","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/kaki-pantalons-2172499","Prix sur demande","Kaki pantalons","Parcelle Assainies, Dakar, Sénégal"
"1751407360-81","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2172502","Prix sur demande","Pantalon kaki","Parcelle Assainies, Dakar, Sénégal"
"1751407373-82","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2172563","11 000 CFA","Ensemble chemise et pantalon","Dakar Plateau, Dakar, Sénégal"
"1751407384-83","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2172565","11 000 CFA","Ensemble chemise et pantalon","Dakar Plateau, Dakar, Sénégal"
"1751407392-84","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2172566","11 000 CFA","Ensemble chemise et pantalon","Dakar Plateau, Dakar, Sénégal"
"1751407400-85","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2172568","11 000 CFA","Ensemble chemise et pantalon","Dakar Plateau, Dakar, Sénégal"
"1751407411-86","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2172571","11 000 CFA","Ensemble chemise et pantalon","Dakar Plateau, Dakar, Sénégal"
"1751407422-87","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2172582","12 000 CFA","Ensemble chemise et pantalon","Dakar Plateau, Dakar, Sénégal"
"1751407432-88","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-et-pantalon-2172584","12 000 CFA","Ensemble chemise et pantalon","Dakar Plateau, Dakar, Sénégal"
"1751407441-89","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2172585","6 500 CFA","Pantalon kaki","Dakar Plateau, Dakar, Sénégal"
"1751407449-90","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2172586","6 500 CFA","Pantalon kaki","Dakar Plateau, Dakar, Sénégal"
"1751407457-91","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2172587","6 500 CFA","Pantalon kaki","Dakar Plateau, Dakar, Sénégal"
"1751407472-92","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-2172806","12 500 CFA","Ensemble","Dakar, Sénégal"
"1751407481-93","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/blouson-2174352","25 000 CFA","Blouson","Dakar, Sénégal"
"1751407489-94","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-2174371","10 000 CFA","Polo Lacoste","Dakar, Sénégal"
"1751407498-95","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-en-pagne-2174538","12 000 CFA","Lacoste en pagne","Dakar, Sénégal"
"1751407506-96","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/bombers-en-pagne-2174543","15 000 CFA","Bombers en pagne","Dakar, Sénégal"
"1751407514-97","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jeans-homme-2174650","12 000 CFA","Pantalon jeans homme","Dakar, Sénégal"
"1751407521-98","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2174653","12 000 CFA","Pantalon Kaki","Dakar, Sénégal"
"1751407529-99","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-2174655","10 000 CFA","Polo Lacoste","Dakar, Sénégal"
"1751407538-100","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-2174733","10 000 CFA","Chemise homme","Dakar, Sénégal"
"1751407546-101","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/bombers-2176112","15 000 CFA","Bombers","Dakar, Sénégal"
"1751407558-102","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-t-shirt-jogging-2176175","12 000 CFA","Ensemble t-shirt jogging","Dakar, Sénégal"
"1751407569-103","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-shirt-jogging-2176181","12 000 CFA","Ensemble shirt jogging","Dakar, Sénégal"
"1751407586-104","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-shirt-jogging-2176183","12 000 CFA","Ensemble shirt jogging","Dakar, Sénégal"
"1751407596-105","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-shirt-jogging-2176187","12 000 CFA","Ensemble shirt jogging","Dakar, Sénégal"
"1751407605-106","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/baskets-vapor-max-2176197","13 000 CFA","Baskets Vapor Max","Dakar, Sénégal"
"1751407614-107","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-2176207","9 000 CFA","Jogging  homme","Dakar, Sénégal"
"1751407622-108","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensenmble-vetements-2176214","9 000 CFA","Ensenmble vêtements","Dakar, Sénégal"
"1751407635-109","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-jogging-2177500","13 000 CFA","Ensemble jogging","Dakar, Sénégal"
"1751407645-110","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-jogging-2177624","13 000 CFA","Ensemble jogging","Dakar, Sénégal"
"1751407653-111","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2177924","12 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407659-112","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2177926","12 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407668-113","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2177937","11 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407676-114","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2177939","11 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407683-115","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2177941","11 000 CFA","Ensemble homme","Dakar Plateau, Dakar, Sénégal"
"1751407692-116","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2177943","6 500 CFA","Pantalon kaki","Dakar Plateau, Dakar, Sénégal"
"1751407700-117","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2177948","6 500 CFA","Pantalon kaki","Dakar Plateau, Dakar, Sénégal"
"1751407711-118","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-2177952","6 500 CFA","Pantalons Kaki","Dakar Plateau, Dakar, Sénégal"
"1751407719-119","https://sn.coinafrique.com/categorie/vetements-homme?page=118","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-2177956","6 500 CFA","Pantalons Kaki","Dakar Plateau, Dakar, Sénégal"
