web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,type_,adresse
"1751412811-343","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1790165","Prix sur demande","Vêtement enfant","HLM, Dakar, Sénégal"
"1751412832-344","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1790170","5 000 CFA","Ensemble bébé","HLM, Dakar, Sénégal"
"1751412841-345","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1790174","Prix sur demande","Vêtements bébé","HLM, Dakar, Sénégal"
"1751412856-346","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/sortie-de-bain-bebe-1797422","9 000 CFA","Sortie de bain bébé","Dakar, Sénégal"
"1751412864-347","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/pack-de-5-barboteuses-1797916","6 000 CFA","Pack de 5 barboteuses","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1751412869-348","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-original-1803131","5 000 CFA","Maillot enfant original","Point E, Dakar, Sénégal"
"1751412877-349","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-nike-enfant-1804137","Prix sur demande","Ensemble Vêtement Nike - enfant","Sicap-Liberté, Dakar, Sénégal"
"1751412886-350","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pantalon-enfant-1810071","12 000 CFA","Ensemble pantalon enfant","Dakar, Sénégal"
"1751412894-351","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/combinaison-enfant-1834624","15 000 CFA","Combinaison enfant","Dakar, Sénégal"
"1751412908-352","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-de-bapteme-1906387","7 000 CFA","Tenue de baptême","Rufisque, Sénégal"
"1751412915-353","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-bebe-1906455","4 000 CFA","Robes bébé","Rufisque, Sénégal"
"1751412922-354","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-bebe-1906465","4 000 CFA","Robes bébé","Rufisque, Sénégal"
"1751412931-355","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-de-bapteme-fille-1906593","7 000 CFA","Tenue de baptême / fille","Rufisque, Sénégal"
"1751412937-356","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-8-pieces-bebe-1910155","5 000 CFA","Ensemble 8 pièces bébé","Rufisque, Sénégal"
"1751412947-357","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-garcon-1910169","3 500 CFA","Ensemble coton garçon","Rufisque, Sénégal"
"1751412954-358","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-bebe-garcon-1910194","3 500 CFA","Ensemble 3 pièces bébé garçon","Rufisque, Sénégal"
"1751412965-359","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-garcon-1910234","8 000 CFA","Ensemble enfant garçon","Rufisque, Sénégal"
"1751412974-360","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/combishort-enfant-fille-1910246","6 000 CFA","Combishort enfant fille","Rufisque, Sénégal"
"1751412986-361","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-bebe-1910628","Prix sur demande","Vêtements pour bébé","HLM, Dakar, Sénégal"
"1751412994-362","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1936151","5 000 CFA","Vêtements bébé","Medina, Dakar, Sénégal"
"1751413006-363","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1943528","7 000 CFA","Vêtement enfant","HLM, Dakar, Sénégal"
"1751413017-364","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1er-age-a-1943535","2 500 CFA","Ensemble bébé 1er âge a","HLM, Dakar, Sénégal"
"1751413027-365","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1943553","5 000 CFA","Ensemble enfant","HLM, Dakar, Sénégal"
"1751413035-366","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-bebe-1943562","Prix sur demande","Ensemble pour bébé","HLM, Dakar, Sénégal"
"1751413042-367","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1951634","5 000 CFA","Vêtements enfant","HLM, Dakar, Sénégal"
"1751413049-368","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-1951637","Prix sur demande","Grenouillère bébé","HLM, Dakar, Sénégal"
"1751413064-369","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1951650","7 000 CFA","Vêtement enfant","HLM, Dakar, Sénégal"
"1751413072-370","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-bebe-1951656","5 000 CFA","Habits pour bébé","HLM, Dakar, Sénégal"
"1751413081-371","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/calecons-enfant-1953332","8 500 CFA","Caleçons enfant","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1751413089-372","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-1954333","3 000 CFA","Robes","HLM, Dakar, Sénégal"
"1751413097-373","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-1954347","Prix sur demande","Robe bébé","HLM, Dakar, Sénégal"
"1751413114-374","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-1956418","Prix sur demande","Robes","Dakar, Sénégal"
"1751413127-375","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-pour-enfant-1959520","8 000 CFA","Slip pour enfant","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1751413138-376","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/calcon-pour-enfant-original-1973167","5 000 CFA","Calçon pour enfant  original","Medina, Dakar, Sénégal"
"1751413151-377","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/body-enfants-carters-lot-de-4-1975489","8 000 CFA","Body Enfants Carters - Lot de 4","Medina, Dakar, Sénégal"
"1751413161-378","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1980838","Prix sur demande","Vêtements enfants","Ngor, Dakar, Sénégal"
"1751413170-379","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/couche-culotte-softcare-1985053","10 000 CFA","Couche culotte softcare","Dakar, Sénégal"
"1751413179-380","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/12-slips-pour-enfant-1996790","5 000 CFA","12 slips pour enfant","Dakar, Sénégal"
"1751413190-381","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/bonnet-pour-bebe-1998881","2 000 CFA","Bonnet pour bébé","HLM, Dakar, Sénégal"
"1751413199-382","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-avec-ba-1998886","Prix sur demande","Ensemble avec bâ","HLM, Dakar, Sénégal"
"1751413205-383","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/bonnets-pour-enfant-2007169","2 000 CFA","Bonnets pour enfant","HLM, Dakar, Sénégal"
"1751413217-384","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2013703","2 000 CFA","Vêtements enfants","Pikine, Sénégal"
"1751413231-385","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-pour-enfants-2017027","15 000 CFA","Robes pour enfants","Biscuiterie, Dakar, Sénégal"
"1751413242-386","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-2021987","15 000 CFA","Robe enfants","Biscuiterie, Dakar, Sénégal"
"1751413254-387","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2025042","Prix sur demande","Robes enfants","Dakar, Sénégal"
"1751413265-388","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-2025745","15 000 CFA","Robe Enfants","Biscuiterie, Dakar, Sénégal"
"1751413275-389","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-pour-enfant-2029473","7 000 CFA","Slip pour enfant","Dakar, Sénégal"
"1751413283-390","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2033791","7 000 CFA","Robe enfant","HLM, Dakar, Sénégal"
"1751413292-391","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2033801","Prix sur demande","Vêtement enfant","HLM, Dakar, Sénégal"
"1751413301-392","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-5-pieces-2033818","8 000 CFA","Ensemble bébé 5 pièces","HLM, Dakar, Sénégal"
"1751413310-393","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2033828","10 000 CFA","Ensemble enfant","HLM, Dakar, Sénégal"
"1751413317-394","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2038784","10 000 CFA","Vêtement enfant","Grand Yoff, Dakar, Sénégal"
"1751413323-395","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2038808","5 000 CFA","Vêtement enfant","Grand Yoff, Dakar, Sénégal"
"1751413328-396","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2039586","15 000 CFA","Robe enfant","Biscuiterie, Dakar, Sénégal"
"1751413335-397","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-fait-main-2041432","15 000 CFA","Robes enfant fait main","Biscuiterie, Dakar, Sénégal"
"1751413341-398","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2044622","15 000 CFA","Robe enfant","Biscuiterie, Dakar, Sénégal"
"1751413347-399","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2044629","15 000 CFA","Robe enfant","Biscuiterie, Dakar, Sénégal"
"1751413353-400","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-2045971","15 000 CFA","Robes","Fann, Dakar, Sénégal"
"1751413359-401","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2050296","15 000 CFA","Robe enfant","Biscuiterie, Dakar, Sénégal"
"1751413366-402","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tuniques-enfants-2051266","Prix sur demande","Tuniques enfants","Sénégal"
"1751413372-403","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-2054142","15 000 CFA","Robe enfants","Biscuiterie, Dakar, Sénégal"
"1751413377-404","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/transats-pour-bebe-2059938","40 000 CFA","Transats pour bébé","HLM, Dakar, Sénégal"
"1751413383-405","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tuniques-enfant-2066977","20 000 CFA","Tuniques enfant","Fann, Dakar, Sénégal"
"1751413388-406","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2068470","15 000 CFA","Robe enfant","Biscuiterie, Dakar, Sénégal"
"1751413395-407","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-garcon-2074826","Prix sur demande","Ensemble pour garçon","Sénégal"
"1751413400-408","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenu-traditionnel-enfant-2075122","Prix sur demande","Tenu traditionnel enfant","Sénégal"
"1751413408-409","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2087136","2 500 CFA","Vêtements bébé","Parcelle Assainies, Dakar, Sénégal"
"1751413416-410","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfant-2087466","7 000 CFA","Slip enfant","Dakar, Sénégal"
"1751413422-411","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/qamis-pour-petit-2090969","10 000 CFA","Qamis pour petit","Fann, Dakar, Sénégal"
"1751413430-412","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-2096621","Prix sur demande","Robe","Ouakam, Dakar, Sénégal"
"1751413438-413","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/calecon-pour-enfants-2097474","7 500 CFA","Caleçon pour enfants","Dakar, Sénégal"
"1751413443-414","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-classe-pour-bebe-2099466","16 000 CFA","vêtements de classe pour bébé","Parcelle Assainies, Dakar, Sénégal"
"1751413448-415","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2102512","25 000 CFA","Vêtements pour enfants","Fann, Dakar, Sénégal"
"1751413454-416","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/world-classe-vetements-enfants-2109272","40 000 CFA","World classe Vêtements enfants","Dakar Plateau, Dakar, Sénégal"
"1751413463-417","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfant-2110252","15 000 CFA","Complet enfant","Fann, Dakar, Sénégal"
"1751413473-418","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2110256","15 000 CFA","Vêtement enfant","Fann, Dakar, Sénégal"
"1751413480-419","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2110260","20 000 CFA","Vêtements  enfants","Fann, Dakar, Sénégal"
"1751413487-420","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-traditionnelle-2112761","Prix sur demande","Tenue traditionnelle","Dieuppeul-Derklé, Dakar, Sénégal"
"1751413493-421","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-2112935","12 000 CFA","Robes","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751413499-422","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/polo-pour-enfants-2120830","4 500 CFA","Polo pour enfants","Dakar Plateau, Dakar, Sénégal"
"1751413510-423","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfants-2120840","4 500 CFA","Pantalon pour enfants","Dakar Plateau, Dakar, Sénégal"
"1751413516-424","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2120842","4 500 CFA","Vêtements enfants","Dakar Plateau, Dakar, Sénégal"
"1751413523-425","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2121705","5 000 CFA","Vêtements enfants","Dakar Plateau, Dakar, Sénégal"
"1751413528-426","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2121709","5 000 CFA","Vêtements pour enfants","Dakar Plateau, Dakar, Sénégal"
"1751413534-427","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2121710","4 500 CFA","Vêtements enfant","Dakar Plateau, Dakar, Sénégal"
"1751413553-428","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2121714","4 500 CFA","Vêtements enfant","Dakar Plateau, Dakar, Sénégal"
"1751413560-429","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-2122740","8 000 CFA","Robes","Dakar Plateau, Dakar, Sénégal"
"1751413569-430","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/t-shirts-100-coton-2124862","5 500 CFA","T-shirts 100% coton","Dakar Plateau, Dakar, Sénégal"
"1751413576-431","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2125892","4 500 CFA","Vêtements enfants","Dakar Plateau, Dakar, Sénégal"
"1751413582-432","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/t-shirt-short-2125943","4 500 CFA","T-Shirt - Short","Dakar Plateau, Dakar, Sénégal"
"1751413589-433","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2125947","4 500 CFA","Vêtements enfants","Dakar Plateau, Dakar, Sénégal"
"1751413596-434","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2125948","4 500 CFA","Vêtements enfants","Dakar Plateau, Dakar, Sénégal"
"1751413602-435","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2125951","4 500 CFA","Vêtements pour enfants","Dakar Plateau, Dakar, Sénégal"
"1751413610-436","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2125952","4 500 CFA","Vêtements pour enfants","Dakar Plateau, Dakar, Sénégal"
"1751413617-437","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2126522","4 500 CFA","Vêtements pour enfants","Dakar Plateau, Dakar, Sénégal"
"1751413623-438","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2126529","5 000 CFA","Vêtements  enfant","Dakar Plateau, Dakar, Sénégal"
"1751413631-439","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2126532","5 000 CFA","Vêtements enfants","Dakar Plateau, Dakar, Sénégal"
"1751413637-440","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2126541","4 500 CFA","Vêtements enfants","Dakar Plateau, Dakar, Sénégal"
"1751413643-441","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-culotte-2126589","5 500 CFA","Ensemble culotte","Dakar Plateau, Dakar, Sénégal"
"1751413649-442","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-2133033","10 000 CFA","Robe enfants","Biscuiterie, Dakar, Sénégal"
"1751413655-443","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pantalon-et-tee-shirt-2133467","12 000 CFA","Ensemble pantalon & tee-shirt","Fass, Dakar, Sénégal"
"1751413664-444","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2133600","12 000 CFA","Ensemble enfant","Fass, Dakar, Sénégal"
"1751413672-445","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-fait-main-2134538","Prix sur demande","Robe enfants fait main","Biscuiterie, Dakar, Sénégal"
"1751413680-446","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2135475","8 000 CFA","Robe enfant","Rufisque, Sénégal"
"1751413688-447","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-en-coton-enfant-2135481","8 000 CFA","Robe en coton enfant","Rufisque, Sénégal"
"1751413698-448","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-en-coton-enfant-2135490","8 000 CFA","Robe en coton enfant","Rufisque, Sénégal"
"1751413703-449","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-coton-enfant-2135496","6 000 CFA","Robes coton enfant","Rufisque, Sénégal"
"1751413711-450","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-en-coton-enfant-2135504","8 000 CFA","Robe en coton enfant","Rufisque, Sénégal"
"1751413716-451","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-ceremonie-enfant-2135538","7 500 CFA","Robe de cérémonie enfant","Rufisque, Sénégal"
"1751413723-452","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-ceremonie-enfant-2135558","7 000 CFA","Robe de cérémonie enfant","Rufisque, Sénégal"
"1751413729-453","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-ceremonie-enfant-2135575","10 000 CFA","Robe de cérémonie enfant","Rufisque, Sénégal"
"1751413735-454","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-ceremonie-enfant-2135808","6 000 CFA","Robe de cérémonie enfant","Rufisque, Sénégal"
"1751413742-455","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfant-2136716","4 500 CFA","Complet enfant","Dakar Plateau, Dakar, Sénégal"
"1751413748-456","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfant-2136720","4 500 CFA","Complet enfant","Dakar Plateau, Dakar, Sénégal"
"1751413753-457","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfant-2136726","4 500 CFA","Complet enfant","Dakar Plateau, Dakar, Sénégal"
"1751413760-458","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfant-2136737","4 500 CFA","Complet enfant","Dakar Plateau, Dakar, Sénégal"
"1751413770-459","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfant-2136740","4 500 CFA","Complet enfant","Dakar Plateau, Dakar, Sénégal"
